PROP_MAN 11.0
2017         0.000  14212800.000   1296000.000  M50 FT FPS SEC
 15257160.000  -21888099.463259     222762.916518   -4083134.703011   3404.318749 -15923.555709 -19162.039457  922015.1
 15257400.000  -20281494.445694   -3560382.286454   -8476162.706109   9900.936733 -15409.419301 -17221.711275  922015.1
 15257640.000  -17194129.927824   -7083625.092919  -12248649.981657  15668.450741 -13771.378166 -14023.134500  922015.1
 15257880.000  -12852716.322517  -10090274.318432  -15125324.912217  20287.874291 -11131.123442  -9802.710153  922015.1
 15258120.000   -7574745.323819  -12361707.543334  -16896786.832492  23425.986818  -7682.068691  -4869.398291  922015.1
 15258360.000   -1745108.747980  -13732885.260950  -17434222.120144  24857.365578  -3674.544620    418.273198  922015.1
 15258600.000    4211621.399342  -14103907.917402  -16698307.273109  24478.449951    602.075503   5677.336967  922015.1
 15258840.000    9861383.782377  -13447082.932939  -14741987.703079  22314.274451   4838.814215  10526.233737  922015.1
 15259080.000   14791567.058898  -11809148.261703  -11706997.599780  18517.812515   8727.924257  14610.865106  922015.1
 15259320.000   18640890.807129   -9308402.039614   -7814223.493857  13361.756160  11984.482945  17629.921449  922015.1
 15259560.000   21126224.006175   -6126625.733041   -3348138.893839   7220.928496  14367.795788  19358.363941  922015.1
 15259800.000   22064079.129921   -2496131.015925    1363820.608916    545.815384  15700.341920  19665.736187  922015.1
 15260040.000   21384870.885863    1317274.834455    5975486.479199  -6171.003249  15882.503019  18527.676668  922015.1
 15260280.000   19138428.304182    5034138.488178   10147952.660341 -12433.636616  14900.937675  16028.620271  922015.1
 15260520.000   15490083.977050    8382286.893692   13574979.603612 -17781.639319  12829.076099  12354.389281  922015.1
 15260760.000   10707939.550285   11116961.181287   16005617.424230 -21824.206143   9820.346001   7776.830307  922015.1
 15261000.000    5142664.312529   13038677.529776   17262428.393877 -24268.233401   6096.102759   2632.712857  922015.1
 15261240.000    -798530.683718   14007504.487817   17254045.021134 -24938.017183   1928.092799  -2701.910406  922015.1
 15261480.000   -6681452.411475   13952880.288384   15981416.559280 -23785.584359  -2380.579923  -7838.182875  922015.1
 15261720.000  -12076171.315511   12878699.602310   13537692.796704 -20894.429026  -6516.236437 -12401.129331  922015.1
 15261960.000  -16588177.732795   10863160.783719   10101649.213227 -16474.551931 -10177.069291 -16056.557325  922015.1
 15262200.000  -19887213.490008    8053297.728509    5924888.651457 -10848.406513 -13094.803931 -18535.562296  922015.1
 15262440.000  -21731754.236931    4654452.892569    1313598.494263  -4428.545978 -15054.949287 -19655.205708  922015.1
 15262680.000  -21987138.393358     915246.026111   -3394008.550727   2312.788441 -15913.787130 -19333.436333  922015.1
 15262920.000  -20635568.743223   -2890872.820399   -7852878.299512   8880.208105 -15609.397989 -17595.555649  922015.1
 15263160.000  -17777146.353672   -6485934.550233  -11736740.780976  14792.988615 -14166.159041 -14571.647881  922015.1
 15263400.000  -13621923.954471   -9607921.427215  -14762082.245648  19621.134039 -11691.574531 -10485.454626  922015.1
 15263640.000   -8473946.642740  -12029750.163474  -16708596.653445  23015.972442  -8367.245331  -5636.509987  922015.1
 15263880.000   -2708770.079926  -13575429.503063  -17434732.620814  24733.444892  -4434.716476   -377.581432  922015.1
 15264120.000    3253666.539815  -14132431.382576  -16887517.249917  24649.707820   -178.179179   4910.254585  922015.1
 15264360.000    8978974.997258  -13659617.540629  -15106228.805085  22768.850653   4094.981449   9843.646406  922015.1
 15264600.000   14049222.562489  -12190364.094480  -12219832.861740  19223.422319   8074.738015  14062.854103  922015.1
 15264840.000   18093079.722239   -9830605.157023   -8438241.635598  14267.332316  11470.061931  17257.215716  922015.1
 15265080.000   20813238.249372   -6751712.839277   -4037642.261488   8260.192767  14030.182199  19188.772308  922015.1
 15265320.000   22009001.827489   -3178373.352880     659429.473016   1642.493929  15564.661030  19712.101395  922015.1
 15265560.000   21591789.039474     627878.072795    5307976.995518  -5097.939609  15958.926738  18786.734418  922015.1
 15265800.000   19592071.208070    4388111.182367    9566355.095526 -11463.347315  15183.637097  16480.995250  922015.1
 15266040.000   16157050.493578    7826894.264983   13121912.026020 -16985.094954  13296.977607  12966.459675  922015.1
 15266280.000   11539268.892647   10692769.997863   15714204.954328 -21259.448983  10439.042583   8503.551317  922015.1
 15266520.000    6077438.969927   12776609.497283   17153894.163169 -23976.103536   6820.125207   3420.601316  922015.1
 15266760.000     171360.254013   13926625.977203   17336219.459637 -24939.273197   2704.808710  -1910.233777  922015.1
 15267000.000   -5747289.703691   14059110.218579   16248273.715392 -24080.298933  -1607.609642  -7100.249630  922015.1
 15267240.000  -11246044.062327   13164312.240589   13969743.839152 -21461.381835  -5803.532370 -11770.938543  922015.1
 15267480.000  -15922834.258369   11307310.118606   10667287.125313 -17272.397184  -9576.745054 -15580.392623  922015.1
 15267720.000  -19435377.999246    8623535.925959    6582683.281284 -11818.845012 -12650.873775 -18248.530135  922015.1
 15267960.000  -21526501.981539    5309070.024050    2015310.286905  -5500.264471 -14800.059479 -19578.523928  922015.1
 15268200.000  -22043400.144125    1606343.284376   -2699843.069729   1218.654304 -15866.510142 -19472.561026  922015.1
 15268440.000  -20949064.293379   -2213826.032543   -7217101.484361   7843.926610 -15772.987634 -17939.926739  922015.1
 15268680.000  -18324755.142913   -5872361.838544  -11205812.034188  13890.226317 -14528.210237 -15095.572497  922015.1
 15268920.000  -14363500.425708   -9102519.464557  -14374696.600965  18917.327411 -12225.392995 -11150.369921  922015.1
 15269160.000   -9355307.908619  -11669279.468232  -16492926.404208  22561.938903  -9033.804656  -6393.804674  922015.1
 15269400.000   -3665661.059999  -13386092.760043  -17406435.481441  24561.869722  -5185.588696  -1172.209683  922015.1
 15269640.000    2290940.013837  -14128017.521414  -17048649.508879  24772.966648   -958.971207   4135.897742  922015.1
 15269880.000    8080561.701070  -13840529.618404  -15445124.359627  23178.379346   3340.796313   9145.678030  922015.1
 15270120.000   13280744.934868  -12543555.182638  -12711901.108046  19890.209983   7402.069098  13492.277683  922015.1
 15270360.000   17510873.883133  -10330436.272491   -9047618.710523  15143.359756  10928.301935  16856.344426  922015.1
 15270600.000   20460125.150902   -7361730.335234   -4719715.435040   9281.497893  13659.455530  18987.685767  922015.1
 15270840.000   21910985.455280   -3853946.966031     -45261.323073   2733.860320  15392.479448  19725.891395  922015.1
 15271080.000   21756085.310591     -63761.990697    4632450.367591  -4016.898584  15998.063946  19014.474244  922015.1
 15271320.000   20006567.940175    3731093.903763    8969619.782809 -10472.271235  15431.227885  16905.748578  922015.1
 15271560.000   16791227.352804    7252617.871070   12647730.167602 -16156.736137  13734.587425  13556.623002  922015.1
 15271800.000   12346543.940927   10243205.602769   15397253.318409 -20654.087759  11034.266584   9215.567343  922015.1
 15272040.000    6998676.497597   12484543.099602   17017307.709206 -23637.557506   7529.338169   4202.404693  922015.1
 15272280.000    1139182.422750   13813333.937637   17389941.810194 -24891.909968   3476.287000  -1115.861356  922015.1
 15272520.000   -4803574.903560   14132871.608438   16488351.837340 -24327.352580   -829.779353  -6351.129143  922015.1
 15272760.000  -10395393.566694   13419845.157495   14378668.565527 -21985.183634  -5075.880913 -11121.624076  922015.1
 15273000.000  -15227519.765223   11726072.463790   11215218.881527 -18035.170677  -8952.561654 -15078.494486  922015.1
 15273240.000  -18946388.298555    9174994.421129    7229548.266856 -12764.892260 -12176.073359 -17931.096079  922015.1
 15273480.000  -21279732.127657    5952931.885474    2713722.639920  -6560.259995 -14509.593507 -19469.090800  922015.1
 15273720.000  -22056944.956448    2295514.728861   -2001096.300394    122.752160 -15781.708150 -19579.191030  922015.1
 15273960.000  -21221872.357170   -1529740.919236   -6569221.424092   6792.584971 -15899.861158 -18254.525320  922015.1
 15274200.000  -18836781.659966   -5243322.629456  -10656198.716146  12960.285175 -14857.187910 -15594.772654  922015.1
 15274440.000  -15077257.277990   -8574393.118447  -13963478.010751  18176.396608 -12732.164504 -11797.344164  922015.1
 15274680.000  -10218689.164610  -11280521.040158  -16250073.219056  22063.565054  -9681.339588  -7141.303286  922015.1
 15274920.000   -4615748.348807  -13165010.807561  -17349656.008431  24342.074549  -5926.855019  -1965.879952  922015.1
 15275160.000    1323343.960149  -14090762.455251  -17182140.753346  24847.787929  -1740.276805   3353.648310  922015.1
 15275400.000    7165977.664156  -13989931.058425  -15759261.995376  23542.702217   2576.105667   8431.739622  922015.1
 15275640.000   12485945.997915  -12868892.837129  -13183907.133726  20518.122072   6709.596827  12898.725349  922015.1
 15275880.000   16894084.623157  -10808157.012752   -9643147.705345  15989.876835  10358.777772  16426.982851  922015.1
 15276120.000   20066718.530958   -7957049.424570   -5395227.134613  10285.045230  13255.131838  18754.762182  922015.1
 15276360.000   21769966.090755   -4523317.570695    -751173.817891   3820.469559  15183.572381  19707.085155  922015.1
 15276600.000   21877810.315933    -758118.876984    3948021.566363  -2927.537059  16000.028324  19211.187769  922015.1
 15276840.000   20381999.297273    3062639.790529    8356952.369967  -9460.472620  15643.736435  17303.294323  922015.1
 15277080.000   17392664.220126    6658992.265966   12151751.514383 -15296.733303  14141.770075  14125.419465  922015.1
 15277320.000   13129745.946752    9767787.002687   15054226.247679 -20008.620803  11606.049752   9913.470849  922015.1
 15277560.000    7906188.807860   12161999.915420   16852204.780549 -23253.359295   8223.664043   4978.083505  922015.1
 15277800.000    2104592.621188   13667120.496113   17414707.745198 -24796.528784   4242.386383   -318.957821  922015.1
 15278040.000   -3850822.945619   14173587.542766   16701101.602947 -24527.543052    -47.629700  -5591.109798  922015.1
 15278280.000   -9524900.127163   13644513.526395   14763799.416463 -22466.326040  -4334.437121 -10453.931937  922015.1
 15278520.000  -14502919.215314   12118350.505818   11744540.432558 -18762.384650  -8305.800695 -14551.987222  922015.1
 15278760.000  -18420722.285900    9706315.913108    7864301.341866 -13685.320014 -11671.293212 -17584.452715  922015.1
 15279000.000  -20991533.010508    6584526.623769    3407377.727203  -7606.543468 -14183.924639 -19327.924663  922015.1
 15279240.000  -22027334.664777    2981234.985094   -1299420.281067   -972.564883 -15659.111828 -19653.914327  922015.1
 15279480.000  -21452973.844256    -840013.269340   -5910973.919379   5728.676505 -15989.231934 -18539.417535  922015.1
 15279720.000  -19311610.567717   -4599955.144172  -10089567.636216  12005.563135 -15151.734156 -16068.609210  922015.1
 15279960.000  -15761053.468069   -8024301.231608  -13529871.624262  17400.325200 -13210.108967 -12425.202475  922015.1
 15280200.000  -11061538.433802  -10863763.159657  -15981133.376171  21522.211477 -10307.729677  -7877.284404  922015.1
 15280440.000   -5556260.610395  -12911947.481891  -17265038.084329  24074.530674  -6656.303170  -2756.567218  922015.1
 15280680.000     353644.873857  -14019907.207308  -17288130.517498  24873.639015  -2520.006410   2565.615735  922015.1
 15280920.000    6237763.147133  -14106607.527186  -16048305.711166  23860.553498   1802.604755   7703.662103  922015.1
 15281160.000   11667008.939650  -13164797.585320  -13635097.490131  21105.433421   5998.687086  12283.913836  922015.1
 15281400.000   16244389.438833  -11261898.533832  -10223677.282844  16804.390260   9762.491360  15970.649500  922015.1
 15281640.000   19634019.394655   -8535637.326858   -6062726.688390  11267.779066  12817.522626  18490.949837  922015.1
 15281880.000   21586196.630237   -5184489.058445   -1456709.610889   4899.270553  14937.327947  19655.991528  922015.1
 15282120.000   21956521.745243   -1453421.864902    3256314.825604  -1832.607028  15963.618124  19376.791875  922015.1
 15282360.000   20717304.587626    2384200.196131    7729903.352580  -8430.370683  15819.776318  17673.118896  922015.1
 15282600.000   17959735.300517    6047116.284465   11635337.886094 -14407.327785  14516.905694  14671.764956  922015.1
 15282840.000   13886770.434634    9267168.708061   14686169.998837 -19324.720905  12152.302044  10595.764327  922015.1
 15283080.000    8797568.753612   11809105.628316   16659266.877838 -22824.411668   8900.884607   5746.120978  922015.1
 15283320.000    3065036.224544   13487597.407769   17410796.376955 -24653.389414   5001.051046    478.554419  922015.1
 15283560.000   -2891533.283733   14180412.827101   16886316.589744 -24680.196435    737.128080  -4822.157949  922015.1
 15283800.000   -8636841.042080   13837099.235397   15124497.432875 -22903.636188  -3580.658835  -9769.507007  922015.1
 15284040.000  -13750981.208121   12482584.948608   12254266.670813 -19452.493634  -7637.924922 -14002.146611  922015.1
 15284280.000  -17859878.537031   10215567.427934    8485682.918128 -14577.889633 -11138.121981 -17209.584311  922015.1
 15284520.000  -20662776.281873    7201548.828934    4094825.316352  -8636.103271 -13824.529834 -19155.634648  922015.1
 15284760.000  -21954612.317261    3660888.229543    -596346.433660  -2063.463867 -15499.758354 -19696.753641  922015.1
 15285000.000  -21641430.502313    -147413.289176   -5243817.046434   4656.474305 -16041.305590 -18793.988799  922015.1
 15285240.000  -19747260.289871   -3944962.364406   -9507153.549522  11030.414390 -15411.071516 -16515.807394  922015.1
 15285480.000  -16411907.436328   -7454641.260042  -13074716.808939  16592.999514 -13657.504922 -13031.958756  922015.1
 15285720.000  -11880017.973631  -10420901.142606  -15686398.130760  20941.135461 -10910.504044  -8599.153894  922015.1
 15285960.000   -6482676.728110  -12628096.349565  -17152166.261416  23761.556336  -7370.552265  -3541.009152  922015.1
 15286200.000    -613248.185964  -13915744.866644  -17365377.201142  24851.400773  -3294.089771   1775.362357  922015.1
 15286440.000    5300837.607031  -14189824.158850  -16310155.641542  24131.089652   1024.698654   6964.959795  922015.1
 15286680.000   10828446.054541  -13429496.475392  -14062594.529019  21649.692941   5273.499384  11650.715898  922015.1
 15286920.000   15565575.881609  -11688945.281228  -10785719.830649  17583.281369   9143.124736  15489.600502  922015.1
 15287160.000   19164782.843971   -9093980.674811   -6718271.412029  12224.695493  12349.522921  18197.664909  922015.1
 15287400.000   21361114.496695   -5833391.357035   -2157767.342889   5964.494863  14655.415909  19572.452911  922015.1
 15287640.000   21992298.858160   -2145374.829484    2561214.148874   -737.513832  15889.046228  19509.702076  922015.1
 15287880.000   21011374.033484    1699949.412031    7091858.088699  -7386.367485  15958.124123  18012.697275  922015.1
 15288120.000   18490466.940109    5420745.671132   11101208.586648 -13491.338975  14857.891218  15192.745268  922015.1
 15288360.000   14615123.217042    8744554.845328   14295087.192714 -18603.945671  12670.562189  11259.414002  922015.1
 15288600.000    9670085.284401   11428426.408497   16439766.287662 -22351.088849   9558.112252   6503.537165  922015.1
 15288840.000    4017855.424765   13276599.967952   17378842.343840 -24461.567115   5749.212880   1274.474101  922015.1
 15289080.000   -1928059.789540   14154487.015721   17044200.279362 -24783.767847   1521.780331  -4045.806193  922015.1
 15289320.000   -7733118.739454   13998150.345710   15460653.970606 -23294.956416  -2816.666045  -9069.318180  922015.1
 15289560.000  -12973080.357054   12818915.096803   12744140.765060 -20103.314043  -6950.237740 -13429.246443  922015.1
 15289800.000  -17264749.096453   10702663.919810    9093453.269272 -15440.832125 -10577.163318 -16806.087653  922015.1
 15290040.000  -20294031.861373    7803831.049602    4775991.772018  -9648.093046 -13431.544204 -18951.297915  922015.1
 15290280.000  -21839278.180646    4334303.960542     108296.788060  -3150.201930 -15303.609649 -19706.658548  922015.1
 15290520.000  -21787916.887911     547873.285123   -4567335.019178   3574.815324 -16056.297370 -19017.276889  922015.1
 15290760.000  -20144760.122572   -3278637.921999   -8908353.771047  10033.153093 -15635.886709 -16935.818909  922015.1
 15291000.000  -17031244.125129   -6865915.204421  -12597341.100928  15752.890331 -14075.283959 -13617.537091  922015.1
 15291240.000  -12675911.288237   -9952636.892958  -15365237.422171  20318.813813 -11490.429040  -9307.425905  922015.1
 15291480.000   -7397126.840159  -12314364.748540  -17010645.196265  23401.917255  -8070.575725  -4320.614221  922015.1
 15291720.000   -1579676.262144  -13779428.660226  -17413886.575074  24780.537423  -4063.552014    981.014685  922015.1
 15291960.000    4352812.285747  -14240976.445426  -16545307.841128  24354.484968    241.406168   6213.425394  922015.1
 15292200.000    9968009.915663  -13664600.036796  -14467444.529341  22151.885925   4533.251497  10996.809446  922015.1
 15292440.000   14855726.092408  -12091070.778850  -11330885.880128  18328.397235   8500.107502  14981.473026  922015.1
 15292680.000   18657674.411462   -9633929.961439   -7363984.268706  13158.735317  11851.152174  17873.185902  922015.1
 15292920.000   21094105.584300   -6471778.180686   -2856731.292392   7018.953505  14338.541782  19455.961507  922015.1
 15293160.000   21985134.022676   -2835548.745192    1860303.709423    360.045843  15777.078934  19610.166782  922015.1
 15293400.000   21264691.800591    1008506.944985    6440550.071055  -6326.725832  16059.607237  18323.023865  922015.1
 15293640.000   18985655.603944    4778676.912318   10547398.434183 -12547.824712  15165.276452  15689.814115  922015.1
 15293880.000   15315794.879717    8198836.370123   13879408.307457 -17845.583206  13161.163966  11906.308621  922015.1
 15294120.000   10524845.792885   11018963.697303   16192638.330785 -21833.217015  10195.969325   7252.530171  922015.1
 15294360.000    4964105.573534   13033299.038340   17318269.033193 -24221.614909   6487.525352   2070.566270  922015.1
 15294600.000    -959493.728990   14095095.698484   17174549.858126 -24838.870333   2306.712632  -3260.570150  922015.1
 15294840.000   -6813012.098481   14127039.927848   15772403.347532 -23641.240756  -2042.208336  -8352.172281  922015.1
 15295080.000  -12168712.043500   13126732.342386   13214512.074292 -20715.633591  -6242.752247 -12832.679216  922015.1
 15295320.000  -16634983.092763   11167002.735671    9688034.853442 -16274.613023  -9988.324510 -16373.973919  922015.1
 15295560.000  -19884988.194750    8390828.936329    5451225.076041 -10642.365236 -13004.521089 -18715.479282  922015.1
 15295800.000  -21680913.860437    5001093.074991     814670.173118  -4232.020998 -15069.821375 -19684.585868  922015.1
 15296040.000  -21891757.723187    1245714.436536   -3881625.050393   2485.088728 -16032.883384 -19210.426402  922015.1
 15296280.000  -20503053.653480   -2600721.496278   -8293521.501382   9015.450451 -15824.260033 -17329.610173  922015.1
 15296520.000  -17617637.017516   -6257362.215754  -12098307.986081  14881.357836 -14461.365066 -14182.761311  922015.1
 15296760.000  -13447466.487581   -9457765.165911  -15018375.229625  19656.708118 -12045.855385 -10002.467113  922015.1
 15297000.000   -8297511.801286  -11969155.979576  -16841153.358693  22996.886379  -8754.723026  -5094.662850  922015.1
 15297240.000   -2543307.807343  -13608973.130420  -17434084.726087  24661.738572  -4826.845470    183.912100  922015.1
 15297480.000    3396114.507098  -14257724.924528  -16753784.541083  24530.765856   -545.857183   5451.117373  922015.1
 15297720.000    9088006.902654  -13867456.806284  -14849104.621897  22610.955337   3779.065573  10324.766161  922015.1
 15297960.000   14116762.143292  -12465417.142671  -11857981.264800  19037.568087   7834.004958  14449.083544  922015.1
 15298200.000   18113950.893980  -10152581.630278   -7998023.247641  14066.633941  11322.152153  17519.935362  922015.1
 15298440.000   20785622.344914   -7096901.514915   -3551262.532546   8059.308433  13985.834813  19308.317590  922015.1
 15298680.000   21934626.816153   -3521390.573542    1156295.077191   1456.149024  15626.944866  19679.339993  922015.1
 15298920.000   21475848.382715     312197.579395    5778810.426693  -5255.789468  16123.014247  18603.889577  922015.1
 15299160.000   19442885.032382    4122885.366181    9976534.766761 -11580.801080  15437.416570  16161.524347  922015.1
 15299400.000   15985435.604217    7631534.629308   13441282.254447 -17053.359340  13621.828964  12533.822219  922015.1
 15299640.000   11357748.959387   10581570.781119   15919283.045506 -21273.212700  10811.229547   7989.686049  922015.1
 15299880.000    5899284.831874   12757723.023178   17229647.524364 -23934.516355   7212.487191   2863.377744  922015.1
 15300120.000       9555.955464   14001442.863650   17277084.919389 -24845.392123   3088.490434  -2470.185411  922015.1
 15300360.000   -5880906.218794   14222150.949254   16058550.729262 -23940.703179  -1260.542607  -7621.790950  922015.1
 15300600.000  -11341677.222796   13403714.030597   13663356.773260 -21286.446552  -5518.130681 -12215.587399  922015.1
 15300840.000  -15973540.725463   11605678.455541   10266751.106657 -17075.290193  -9373.789084 -15915.508920  922015.1
 15301080.000  -19437572.931060    8959166.269795    6117416.465126 -11614.252777 -12545.206551 -18449.489599  922015.1
 15301320.000  -21480252.567915    5657538.378681    1519490.784094  -5303.717546 -14799.415436 -19630.648903  922015.1
 15301560.000  -21952436.227865    1942267.202923   -3189847.421474   1392.374523 -15971.083200 -19372.334347  922015.1
 15301800.000  -20820472.152824   -1914957.811918   -7665437.624632   7981.818011 -15975.367383 -17695.152716  922015.1
 15302040.000  -18168404.596021   -5632423.615355  -11579808.648019  13982.293050 -14813.953482 -14724.742528  922015.1
 15302280.000  -14191210.830812   -8939151.978683  -14647239.585520  18957.376092 -12573.851223 -10680.964908  922015.1
 15302520.000   -9179913.964369  -11594569.886062  -16644363.087651  22547.735350  -9419.636266  -5860.148022  922015.1
 15302760.000   -3500052.720036  -13405649.450297  -17425914.207289  24495.097527  -5580.434141   -612.876277  922015.1
 15303000.000    2434695.660369  -14240486.014492  -16934839.182592  24658.759537  -1333.565296   4680.597232  922015.1
 15303240.000    8192002.462966  -14037657.145700  -15206286.835125  23024.850897   3014.311475   9636.570383  922015.1
 15303480.000   13351644.986491  -12810794.545795  -12365328.540238  19707.855085   7147.899578  13893.621769  922015.1
 15303720.000   17535816.805564  -10648069.157524   -8618523.000944  14945.034158  10765.108387  17138.380451  922015.1
 15303960.000   20436980.900409   -7706347.500177   -4239463.548978   9081.547330  13599.129875  19129.251626  922015.1
 15304200.000   21841141.842914   -4200197.064829     450923.023377   2547.077326  15439.271615  19716.246700  922015.1
 15304440.000   21644391.189086    -386208.108442    5108112.642064  -4176.691876  16148.377268  18854.127024  922015.1
 15304680.000   19860982.168719    3456086.818923    9389772.712072 -10593.107310  15673.747596  16606.369611  922015.1
 15304920.000   16622271.275599    7045147.025331   12981466.764808 -16229.426976  14051.406016  13140.294873  922015.1
 15305160.000   12166521.954781   10118418.352739   15620025.812147 -20673.024696  11402.271868   8712.923097  922015.1
 15305400.000    6820742.589005   12451558.422717   17112742.968617 -23601.337187   7921.656002   3650.456319  922015.1
 15305640.000     976323.727635   13874559.141145   17351030.533804 -24803.315698   3864.217760  -1676.590911  922015.1
 15305880.000   -4939500.807036   14283804.702714   16317910.474847 -24192.822678   -474.747339  -6879.772076  922015.1
 15306120.000  -10494441.117275   13649419.891991   14089124.910021 -21814.278285  -4779.532084 -11579.356326  922015.1
 15306360.000  -15282423.388860   12017538.112812   10827770.817472 -17840.515116  -8736.278984 -15431.583777  922015.1
 15306600.000  -18953172.479807    9507126.139236    6772607.699079 -12561.075579 -12055.555140 -18153.533840  922015.1
 15306840.000  -21238031.386809    6301540.945001    2220819.957145  -6362.609568 -14493.642392 -19544.489100  922015.1
 15307080.000  -21970060.507729    2635204.253013   -2493802.089085    299.259930 -15871.547783 -19502.222608  922015.1
 15307320.000  -21096509.611985   -1223737.611410   -7025663.749792   6934.725822 -16089.056721 -18031.237765  922015.1
 15307560.000  -18682505.819076   -4993359.569619  -11043078.836422  13057.641692 -15132.175637 -15242.024682  922015.1
 15307800.000  -14905701.952838   -8398793.461496  -14252703.858921  18222.245299 -13073.107702 -11341.336721  922015.1
 15308040.000  -10042625.884920  -11192223.980689  -16420746.794207  22055.156112 -10063.460330  -6615.410440  922015.1
 15308280.000   -4448136.159887  -13170587.998463  -17389512.885661  24280.581976  -6322.201570  -1408.248105  922015.1
 15308520.000    1470280.189044  -14189889.896300  -17088369.324447  24738.039900  -2119.663853   3902.858393  922015.1
 15308760.000    7281540.961097  -14175358.799331  -15538679.143864  23392.567449   2240.800572   8932.873288  922015.1
 15309000.000   12561661.827688  -13126965.500951  -12852502.341654  20338.110503   6443.321624  13315.463516  922015.1
 15309240.000   16924235.743179  -11119818.579531   -9225001.058211  15792.435453  10181.214978  16728.551283  922015.1
 15309480.000   20048804.075204   -8299322.255792   -4920887.787327  10084.409587  13179.126087  18918.495694  922015.1
 15309720.000   21705007.739095   -4871034.989238    -255428.546481   3631.533864  15214.461230  19720.594826  922015.1
 15309960.000   21770334.439919   -1085752.394404    4428754.642204  -3090.707339  16135.453508  19073.319317  922015.1
 15310200.000   20239700.755100    2779118.785409    8787327.227120  -9585.669097  15873.634094  17024.107518  922015.1
 15310440.000   17225845.154660    6440346.692220   12500121.787413 -15374.585332  14449.159622  13725.460250  922015.1
 15310680.000   12950546.013937    9629993.237535   15294973.694296 -20033.238322  11968.271082   9422.098866  922015.1
 15310920.000    7727717.803356   12115106.974454   16967632.538745 -23222.720742   8614.319794   4431.586192  922015.1
 15311160.000    1939908.410981   13714556.063832   17396351.292833 -24713.005682   4632.971811   -880.485142  922015.1
 15311400.000   -3989699.217092   14311879.363254   16550294.303656 -24397.344877    314.253984  -6126.549356  922015.1
 15311640.000   -9627853.283862   13863517.616503   14491562.324731 -22298.953221  -4027.863507 -10924.213294  922015.1
 15311880.000  -14562417.089013   12402007.401147   11370767.359872 -18569.848068  -8076.873741 -14922.605960  922015.1
 15312120.000  -18432390.905867   10033874.665651    7416356.961524 -13481.751011 -11536.592344 -17828.094695  922015.1
 15312360.000  -20954535.561842    6932059.440202    2918104.435869  -7407.116957 -14153.181123 -19426.554725  922015.1
 15312600.000  -21944484.445708    3323377.592119   -1794130.452385   -792.301941 -15734.486459 -19600.356154  922015.1
 15312840.000  -21330528.083712    -528217.627488   -6374883.055798   5876.337813 -16165.211413 -18337.934197  922015.1
 15313080.000  -19158754.910060   -4341256.639747  -10488770.438527  12109.754748 -15415.541456 -15734.242749  922015.1
 15313320.000  -15589195.229857   -7837602.405055  -13835272.474426  17453.574980 -13542.655738 -11982.724520  922015.1
 15313560.000  -10883395.704956  -10762749.891248  -16170544.551634  21521.102723 -10684.850037  -7359.088381  922015.1
 15313800.000   -5384891.718459  -12904046.969773  -17324717.880055  24019.588008  -7050.329825  -2200.229924  922015.1
 15314040.000     505748.952565  -14105699.831123  -17213724.638752  24769.036785  -2901.923885   3119.880155  922015.1
 15314280.000    6359527.628240  -14279760.715374  -15845146.770175  23713.810176   1461.046829   8215.835101  922015.1
 15314520.000   11749492.800038  -13412515.582409  -13317833.231573  20926.754152   5722.719966  12716.784683  922015.1
 15314760.000   16281388.907104  -11565883.636897   -9815296.317394  16606.269668   9572.460176  16292.343589  922015.1
 15315000.000   19622534.584268   -8873461.512212   -5592988.480810  11064.319157  12727.255191  18677.288579  922015.1
 15315240.000   21526754.401103   -5531297.363748    -960038.801092   4705.646494  14953.145262  19692.641795  922015.1
 15315480.000   21853277.042529   -1783758.457995    3743419.943988  -2001.690540  16084.209666  19260.917519  922015.1
 15315720.000   20577723.280849    2094557.120585    8171640.193824  -8562.154327  16036.187732  17413.274012  922015.1
 15315960.000   17794040.489733    5819388.007846   11999268.361451 -14491.799069  14813.297038  14287.269057  922015.1
 15316200.000   13707136.494110    9118055.089405   14945624.520562 -19355.696815  12507.008037  10115.003006  922015.1
 15316440.000    8617193.348753   11749556.650810   16795263.937268 -22799.557851   9287.976852   5204.442665  922015.1
 15316680.000    2897181.585138   13522023.626649   17413450.221663 -24574.580646   5392.301928    -84.100113  922015.1
 15316920.000   -3034566.260497   14306377.985534   16755541.742417 -24553.471816   1104.010940  -5364.601061  922015.1
 15317160.000   -8744621.044745   14045470.489245   14869958.337707 -22738.419606  -3265.039343 -10252.088779  922015.1
 15317400.000  -13815693.360679   12758183.295655   11894677.826214 -19261.011653  -7396.806100 -14389.616424  922015.1
 15317640.000  -17876859.847652   10538253.751400    8047432.555091 -14374.053699 -10989.230936 -17473.574527  922015.1
 15317880.000  -20630861.301824    7547749.597511    3610083.301012  -8435.021828 -13778.658035 -19276.689680  922015.1
 15318120.000  -21876279.566580    4005328.283578   -1091999.689442  -1880.147520 -15560.218028 -19666.107102  922015.1
 15318360.000  -21522611.215711     170113.853988   -5714043.885946   4808.444110 -16203.770762 -18614.090583  922015.1
 15318600.000  -19596872.449749   -3677566.224657   -9917540.595844  11139.939432 -15663.817657 -16200.152629  922015.1
 15318840.000  -16241131.867371   -7256950.821174  -13395299.691833  16652.388189 -13982.050187 -12603.856471  922015.1
 15319080.000  -11701450.865737  -10307377.705220  -15893811.452777  20946.325219 -11283.057229  -8089.962112  922015.1
