PROP_MAN 11.0
2017         0.000  14043206.982   1296000.000  M50 FT FPS SEC
 15002760.000     913367.554226  -13782765.490214  -17457345.009997  25037.041347   2148.885789   -376.859214  922015.1
 15003000.000    6815873.650781  -12771336.576705  -16909063.328796  23849.604375   6228.498069   4918.319048  922015.1
 15003240.000   12221661.375581  -10829238.457628  -15125043.834248  20922.392656   9857.247411   9858.150078  922015.1
 15003480.000   16735841.580410   -8097201.789166  -12234532.235802  16464.218307  12770.869968  14082.366165  922015.1
 15003720.000   20027463.513911   -4773760.401194   -8447831.795122  10796.337386  14754.982368  17279.994618  922015.1
 15003960.000   21854138.338150   -1101212.046942   -4041530.495807   4331.234740  15661.718906  19213.280203  922015.1
 15004200.000   22080558.048765    2651919.804726     661481.523479  -2456.699252  15422.020185  19736.822504  922015.1
 15004440.000   20689195.831518    6210722.623712    5315834.785561  -9066.663317  14052.240634  18810.178879  922015.1
 15004680.000   17781964.844535    9314471.122514    9579565.904810 -15010.786222  11653.481271  16501.983019  922015.1
 15004920.000   13572456.556651   11736109.382836   13139755.156392 -19852.244295   8403.240220  12983.869807  922015.1
 15005160.000    8369672.576109   13298944.191500   15735675.027506 -23237.549036   4540.961029   8516.215130  922015.1
 15005400.000    2554852.643766   13889402.698548   17177761.352594 -24921.798614    349.809688   3427.796284  922015.1
 15005640.000   -3446730.939146   13464956.872327   17361074.962243 -24784.689764  -3865.002380  -1909.339030  922015.1
 15005880.000   -9196593.546735   12056859.556369   16272522.284587 -22836.917181  -7797.256084  -7106.248975  922015.1
 15006120.000  -14274571.022625    9767888.313107   13991728.830596 -19219.743745 -11160.704709 -11783.722873  922015.1
 15006360.000  -18309255.825038    6765029.000714   10685447.237337 -14195.877128 -13709.744417 -15599.344803  922015.1
 15006600.000  -21005158.243667    3267533.428562    6595665.948457  -8131.694248 -15257.193631 -18272.462654  922015.1
 15006840.000  -22164681.894117    -468939.667531    2022126.586587  -1471.690003 -15688.876463 -19605.645867  922015.1
 15007080.000  -21703067.282016   -4171112.031643   -2699708.872548   5294.361392 -14973.216486 -19500.750781  922015.1
 15007320.000  -19654774.489786   -7568360.067136   -7223625.895318  11669.123792 -13163.758070 -17966.839875  922015.1
 15007560.000  -16170704.172004  -10412784.053055  -11218414.914907  17185.876028 -10394.977920 -15118.951801  922015.1
 15007800.000  -11506544.861454  -12497382.853490  -14392281.750731  21443.404459  -6870.922967 -11168.205882  922015.1
 15008040.000   -6003487.312624  -13670926.558213  -16513985.504877  24134.549012  -2849.257544  -6404.754662  922015.1
 15008280.000     -63039.516935  -13848537.822363  -17429226.301356  25066.461404   1378.068054  -1175.660265  922015.1
 15008520.000    5881995.043196  -13017470.284538  -17071371.123062  24172.492921   5505.432727   4139.874528  922015.1
 15008760.000   11398401.623784  -11237875.041948  -15466046.915951  21515.815897   9234.389431   9156.563867  922015.1
 15009000.000   16083404.573595   -8638656.098600  -12729481.750707  17285.721382  12293.758194  13509.011190  922015.1
 15009240.000   19593746.366669   -5408577.512770   -9060634.058946  11786.331072  14458.919571  16877.382161  922015.1
 15009480.000   21671084.515700   -1783011.084756   -4727328.336016   5417.243792  15568.727350  19011.397111  922015.1
 15009720.000   22161735.084225    1973041.757019     -47006.465268  -1354.397607  15539.256848  19750.861550  922015.1
 15009960.000   21028713.772241    5584516.505410    4636709.234238  -8029.484331  14371.208684  19039.295953  922015.1
 15010200.000   18354855.175562    8786796.214076    8979680.356670 -14115.188042  12150.483877  16929.049741  922015.1
 15010440.000   14336613.367388   11345517.104156   12663072.196029 -19163.683127   9041.541673  13577.121458  922015.1
 15010680.000    9269053.703682   13073904.173122   15417051.435592 -22806.135220   5273.765995   9231.977874  922015.1
 15010920.000    3523596.073401   13846246.402394   17040415.755894 -24778.609068   1123.410602   4213.384863  922015.1
 15011160.000   -2479410.694598   13606746.542967   17414946.016947 -24939.644829  -3106.742269  -1111.154231  922015.1
 15011400.000   -8301342.072805   12373249.772561   16513657.180469 -23278.918499  -7109.433202  -6353.442372  922015.1
 15011640.000  -13516849.373152   10235791.993976   14402530.827536 -19916.822374 -10593.675977 -11131.352922  922015.1
 15011880.000  -17744524.797630    7350267.262901   11235879.071358 -15097.217934 -13304.996317 -15095.307850  922015.1
 15012120.000  -20674800.929129    3927330.485073    7245425.860969  -9171.457348 -15044.461268 -17953.915225  922015.1
 15012360.000  -22092911.734477     217153.079596    2723568.361310  -2573.503193 -15683.830126 -19496.184822  922015.1
 15012600.000  -21895077.374029   -3508910.112428   -1998042.600518   4211.557006 -15176.093706 -19608.306659  922015.1
 15012840.000  -20096376.031635   -6978442.045054   -6573153.514573  10684.812596 -13559.483397 -18283.193374  922015.1
 15013080.000  -16829423.620843   -9938172.372174  -10666701.100763  16371.909643 -10954.193314 -15620.454511  922015.1
 15013320.000  -12334123.230708  -12172599.688755  -13979561.668229  20858.754691  -7552.612939 -11817.854850  922015.1
 15013560.000   -6939459.801848  -13519535.946572  -16270285.392002  23821.345291  -3603.683153  -7154.974311  922015.1
 15013800.000   -1039158.400815  -13881486.100455  -17372235.217181  25047.112520    605.689849  -1971.855402  922015.1
 15014040.000    4936835.233024  -13232334.256873  -17205214.015786  24448.269407   4771.058191   3355.451578  922015.1
 15014280.000   10553075.849416  -11619056.346802  -15781023.824142  22067.017094   8591.244367   8440.735541  922015.1
 15014520.000   15399662.631520   -9158462.661333  -13202734.805490  18072.947054  11788.801732  12914.005831  922015.1
 15014760.000   19121729.916696   -6029151.204451   -9657681.624212  12752.724420  14129.382732  16447.213353  922015.1
 15015000.000   21445550.443854   -2459022.634918   -5404481.429267   6492.208546  15439.200099  18778.238830  922015.1
 15015240.000   22199348.341349    1291075.795233    -754570.328832   -250.017186  15619.485445  19732.179957  922015.1
 15015480.000   21326762.028181    4946548.275628    3950710.025227  -6977.005324  14655.375113  19236.580154  922015.1
 15015720.000   18891437.862819    8239554.009578    8365635.036057 -13192.163495  12617.685886  17327.632090  922015.1
 15015960.000   15072281.886011   10929034.289717   12166010.874332 -18437.822370   9657.242762  14147.328451  922015.1
 15016200.000   10149822.945209   12818561.166878   15073327.450944 -22330.145165   5992.623699   9931.705268  922015.1
 15016440.000    4484987.487741   13770602.455453   16875123.374355 -24586.826415   1892.875909   4991.465020  922015.1
 15016680.000   -1507684.180199   13716249.810008   17440131.028448 -25045.755344  -2342.719791   -311.665174  922015.1
 15016920.000   -7390247.748582   12659903.333292   16727455.879157 -23675.022267  -6406.168782  -5590.729172  922015.1
 15017160.000  -12732972.731150   10678760.047103   14789367.487891 -20574.447682 -10002.316925 -10460.914756  922015.1
 15017400.000  -17145282.962157    7917290.303044   11767550.190819 -15968.824569 -12868.982161 -14566.273241  922015.1
 15017640.000  -20304185.209208    4577004.854804    7883066.702084 -10193.375564 -14795.977026 -17605.343207  922015.1
 15017880.000  -21978184.425179     901969.898704    3420480.850000  -3670.837651 -15641.282039 -19353.918020  922015.1
 15018120.000  -22044700.991057   -2839060.582929   -1292962.693070   3119.578029 -15342.585555 -19682.908264  922015.1
 15018360.000  -20499364.306543   -6372545.538415   -5911590.016646   9678.398325 -13922.607307 -18568.946661  922015.1
 15018600.000  -17456223.975918   -9440471.414027  -10097077.147838  15524.645970 -11487.119011 -16096.090709  922015.1
 15018840.000  -13138857.916766  -11819364.139042  -13543483.632027  20232.235062  -8216.157761 -12448.219800  922015.1
 15019080.000   -7863366.945568  -13336454.145995  -15999539.306770  23460.774530  -4349.428268  -7893.945686  922015.1
 15019320.000   -2014883.731064  -13881862.776917  -17286547.697427  24978.464938   -168.078102  -2765.635105  922015.1
 15019560.000    3980379.061278  -13416163.986639  -17310862.180790  24676.545833   4025.360195   2564.489835  922015.1
 15019800.000    9685612.665022  -11973027.543577  -16070386.341310  22575.885971   7927.742857   7710.091021  922015.1
 15020040.000   14684537.321043   -9656897.799072  -13654824.329894  18825.915173  11255.826908  12296.906274  922015.1
 15020280.000   18611352.364702   -6635806.414953  -10239610.338202  13695.631579  13766.142139  15989.073793  922015.1
 15020520.000   21177514.275693   -3129630.583476   -6073726.070583   7556.376666  15272.880652  18513.357609  922015.1
 15020760.000   22193479.636851     605602.526869   -1462031.648407    856.970039  15662.730598  19680.610561  922015.1
 15021000.000   21583520.939476    4296443.121753    3257016.227823  -5908.976630  14905.028337  19402.156208  922015.1
 15021240.000   19391913.384917    7672426.603004    7736658.989923 -12241.753180  13055.201300  17697.990719  922015.1
 15021480.000   15779651.665489   10486342.663227   11647880.207200 -17674.708848  10250.274492  14694.925384  922015.1
 15021720.000   11012131.681907   12532589.983544   14703940.404932 -21809.960238   6697.549314  10615.955475  922015.1
 15021960.000    5439034.637134   13662130.714671   16681395.261948 -24347.110462   2658.026319   5762.033760  922015.1
 15022200.000    -531672.664487   13793075.831672   17436113.121063 -25103.507902  -1573.155490    489.036073  922015.1
 15022440.000   -6463573.730656   12916337.069673   16913382.911488 -24025.881540  -5688.116335  -4818.262452  922015.1
 15022680.000  -11923324.921514   11096078.054216   15151617.451756 -21192.892539  -9387.839201  -9773.015550  922015.1
 15022920.000  -16511869.364773    8465081.664489   12279631.895036 -16810.046027 -12402.841523 -14013.248102  922015.1
 15023160.000  -19893425.297986    5215327.482769    8507511.742800 -11196.239858 -14512.377343 -17227.814321  922015.1
 15023400.000  -21820259.027066    1584206.432753    4111535.465181  -4761.955119 -15561.212553 -19179.816509  922015.1
 15023640.000  -22151251.841432   -2162784.807081    -585984.359421   2020.340937 -15472.024511 -19725.134484  922015.1
 15023880.000  -20862592.170076   -5751670.526380   -5240540.887189   8651.835945 -14251.964602 -18824.232101  922015.1
 15024120.000  -18049503.498818   -8920334.156530   -9511107.169023  14645.845982 -11992.049003 -16545.386161  922015.1
 15024360.000  -13918780.641939  -11437879.502493  -13085437.419446  19565.141551  -8859.549625 -13058.362168  922015.1
 15024600.000   -8772992.452712  -13121379.152004  -15702853.235466  23053.538001  -5084.324904  -8620.242389  922015.1
 15024840.000   -2987928.125723  -13848857.472577  -17172891.417157  24860.427399   -941.204961  -3555.297115  922015.1
 15025080.000    3014793.034930  -13567697.687203  -17388617.492708  24856.396942   3270.016725   1768.775460  922015.1
 15025320.000    8797883.729129  -12298190.838149  -16334036.544397  23040.979002   7245.018355   6966.157196  922015.1
 15025560.000   13939524.291036  -10132141.011379  -14085303.922681  19542.926158  10695.568893  11659.156500  922015.1
 15025800.000   18063635.036755   -7226596.321648  -10805627.097679  14612.780809  13369.478424  15504.333222  922015.1
 15026040.000   20867396.208967   -3792903.222688   -6733989.113446   8607.105088  15069.336593  18217.673437  922015.1
 15026280.000   22143927.359944     -81645.707833   -2168168.876175   1964.150985  15667.784686  19596.489015  922015.1
 15026520.000   21798266.175525    3635584.812259    2556895.083606  -4827.380794  15118.533659  19536.088766  922015.1
 15026760.000   19855114.538447    7086388.790152    7093996.105784 -11265.704405  13461.310018  18039.862666  922015.1
 15027000.000   16457138.034068   10017987.897730   11109803.251689 -16876.008345  10818.725146  15219.124831  922015.1
 15027240.000   11854052.608312   12216038.235355   14309770.266397 -21246.699746   7386.310289  11283.534739  922015.1
 15027480.000    6383631.371143   13520337.679258   16459815.607438 -24059.901628   3416.665946   6523.847960  922015.1
 15027720.000     446462.837485   13836233.271272   17403136.845622 -25112.857164   -799.984079   1289.266950  922015.1
 15027960.000   -5523370.984454   13141151.490860   17071243.971291 -24330.664257  -4956.712149  -4037.857885  922015.1
 15028200.000  -11089709.671132   11486047.039926   15488684.082552 -21770.922229  -8751.367652  -9069.208614  922015.1
 15028440.000  -15845744.592396    8991685.281992   12771193.395580 -17619.256211 -11907.657194 -13437.509643  922015.1
 15028680.000  -19443501.644680    5840080.675714    9117540.319786 -12177.657284 -14194.682169 -16822.430890  922015.1
 15028920.000  -21619446.256949    2261436.560013    4795281.537760  -5843.667512 -15444.285009 -18974.687341  922015.1
 15029160.000  -22214177.487111   -1482588.637864     121299.748202    917.785795 -15564.357434 -19735.295316  922015.1
 15029400.000  -21184522.126008   -5118198.042738   -4561594.613987   7609.301506 -14546.560036 -19048.719476  922015.1
 15029640.000  -18606730.723236   -8379790.134938   -8910220.607005  13739.561452 -12467.057631 -16967.313908  922015.1
 15029880.000  -14670452.076279  -11029612.914089  -12606506.869110  18860.903516  -9480.095092 -13646.452624  922015.1
 15030120.000   -9664167.091110  -12875068.238237  -15380788.297787  22602.291854  -5805.145090  -9331.331208  922015.1
 15030360.000   -3953602.916092  -13782376.985126  -17031126.458495  24694.556124  -1709.852910  -4337.558707  922015.1
 15030600.000    2044955.774493  -13685879.905905  -17437497.361393  24987.826566   2509.146719    971.983902  922015.1
 15030840.000    7894561.279680  -12592504.948027  -16570094.711005  23460.541181   6547.070967   6212.657848  922015.1
 15031080.000   13168676.132046  -10581262.411846  -14491454.982711  20220.674143  10111.374411  11003.923014  922015.1
 15031320.000   17481713.394572   -7797881.044903  -11352331.650584  15499.827646  12941.945719  14995.550276  922015.1
 15031560.000   20517152.640913   -4444710.448775   -7381340.784872   9638.901470  14830.027229  17892.945876  922015.1
 15031800.000   22051232.045119    -766353.518322   -2868798.437744   3065.407995  15634.717107  19480.072644  922015.1
 15032040.000   21970116.920759    2968142.573702    1854400.732786  -3737.795883  15294.626571  19637.106863  922015.1
 15032280.000   20278960.626007    6485167.035127    6441260.568142 -10268.342591  13833.627228  18350.907269  922015.1
 15032520.000   17101831.954293    9527050.551634   10554753.045826 -16044.344812  11359.737524  15717.040879  922015.1
 15032760.000   12672207.489082   11871288.289356   13893062.920968 -20641.685625   8055.968663  11931.286794  922015.1
 15033000.000    7315230.732375   13346883.620152   16211852.643858 -23725.228045   4165.696929   7273.652589  922015.1
 15033240.000    1423346.651726   13846637.479889   17341947.234646 -25072.416021    -26.200759   2086.392239  922015.1
 15033480.000   -4572591.716510   13334602.648579   17201238.568625 -24587.302047  -4214.442610  -3251.555629  922015.1
 15033720.000  -10234499.455902   11848406.781412   15800323.795073 -22305.833343  -8094.643084  -8351.030881  922015.1
 15033960.000  -15148624.342003    9496527.199976   13241713.511910 -18393.743738 -11384.343189 -12839.834914  922015.1
 15034200.000  -18955520.175150    6450549.348565    9712541.467177 -13135.316036 -13843.205743 -16389.175212  922015.1
 15034440.000  -21376387.889294    2932904.392726    5471202.763002  -6914.471046 -15290.599362 -18737.797336  922015.1
 15034680.000  -22233876.095479    -799258.746638     828606.726401   -187.553651 -15619.796167 -19712.256198  922015.1
 15034920.000  -21465513.845527   -4473006.813400   -3874743.241605   6550.615631 -14806.963497 -19241.137356  922015.1
 15035160.000  -19128371.078624   -7819906.348621   -8294121.880850  12805.169369 -12913.117861 -17360.805175  922015.1
 15035400.000  -15394486.506010  -10595881.765126  -12106186.316152  18118.943690 -10078.774749 -14211.783098  922015.1
 15035640.000  -10537665.737104  -12599028.494959  -15032723.331061  22106.212644  -6512.537384 -10027.039872  922015.1
 15035880.000   -4912890.101396  -13684084.129510  -16860697.350775  24480.078073  -2474.677014  -5113.122786  922015.1
 15036120.000    1069752.504822  -13772512.101711  -17457182.888267  25070.478423   1742.293324    172.902649  922015.1
 15036360.000    6974488.331477  -12857852.348342  -16778584.216021  23834.609473   5833.690109   5447.949170  922015.1
 15036600.000   12370904.473204  -11006152.741990  -14873733.645217  20859.682861   9503.396847  10329.292385  922015.1
 15036840.000   16864681.024294   -8351475.862525  -11880666.663862  16357.849409  12484.028440  14460.591353  922015.1
 15037080.000   20126237.729838   -5086679.135086   -8017211.217571  10653.636300  14556.104337  17537.410801  922015.1
 15037320.000   21915300.157421   -1449797.646140   -3565656.468539   4162.444090  15565.154300  19330.559391  922015.1
 15037560.000   22099337.182840    2293206.203401    1147674.048033  -2638.843381  15434.711621  19704.985830  922015.1
 15037800.000   20664015.877221    5868162.106772    5776616.415872  -9248.586036  14173.332601  18631.553201  922015.1
 15038040.000   17714496.563050    9013157.169667    9981061.054929 -15179.056354  11873.961069  16189.584220  922015.1
 15038280.000   13467525.387637   11498075.499269   13452421.990998 -19994.179976   8706.884933  12560.627192  922015.1
 15038520.000    8234905.787904   13141609.496021   15936520.199063 -23342.740715   4905.654055   8013.344339  922015.1
 15038760.000    2400054.143861   13824261.104891   17252001.663685 -24982.460320    748.645397   2882.114166  922015.1
 15039000.000   -3610233.293927   13496730.093392   17303208.628480 -24796.085803  -3461.117023  -2457.723515  922015.1
 15039240.000   -9356808.510843   12183233.991280   16086780.558990 -22798.331406  -7417.629753  -7616.912207  922015.1
 15039480.000  -14419793.800664    9979658.022559   13691753.904209 -19134.187445 -10833.053208 -12219.140479  922015.1
 15039720.000  -18428926.500109    7046764.330262   10293271.405366 -14069.860800 -13457.935519 -15927.531791  922015.1
 15039960.000  -21090660.939766    3598693.668121    6140102.389439  -7974.823679 -15099.671865 -18469.251095  922015.1
 15040200.000  -22210015.134056    -112535.448483    1536639.887319  -1295.936644 -15637.368610 -19656.727110  922015.1
 15040440.000  -21705262.370303   -3815546.556276   -3179512.996079   5475.830242 -15031.713975 -19402.656312  922015.1
 15040680.000  -19614082.235215   -7239716.388863   -7662636.948097  11842.848032 -13328.276340 -17727.159306  922015.1
 15040920.000  -16090525.436322  -10135243.200853  -11584622.126538  17339.232263 -10653.752544 -14755.748370  922015.1
 15041160.000  -11393098.940613  -12291451.004741  -14659122.994833  21565.707383  -7205.229456 -10708.486797  922015.1
 15041400.000   -5865263.487485  -13551880.652365  -16662220.843311  24217.564633  -3234.523996  -5882.140877  922015.1
 15041640.000      89818.372925  -13825247.805586  -17448252.958095  25104.728454    970.343181   -628.039353  922015.1
 15041880.000    6038372.596520  -13091704.979850  -16959896.644884  24163.333754   5105.511227   4673.214288  922015.1
 15042120.000   11546879.121689  -11404176.783063  -15232160.501282  21459.461259   8871.839556   9637.104078  922015.1
 15042360.000   16213014.332503   -8884771.486310  -12390157.156759  17185.705128  11995.280876  13901.715529  922015.1
 15042600.000   19694761.684257   -5716404.224956   -8640576.617988  11649.480325  14246.272945  17153.232894  922015.1
 15042840.000   21735808.432617   -2129952.625456   -4257250.733686   5253.519870  15457.414612  19149.768105  922015.1
 15043080.000   22185121.635126    1612425.102118     438625.766946  -1532.999148  15537.269076  19741.250634  922015.1
 15043320.000   21008788.460889    5236615.864812    5102214.937967  -8209.530394  14478.490063  18882.215185  922015.1
 15043560.000   18292905.459241    8477044.359793    9390841.129856 -14283.155686  12359.162625  16636.059356  922015.1
 15043800.000   14237064.052896   11096556.575266   12989669.377566 -19307.093649   9336.337083  13169.729886  922015.1
 15044040.000    9139143.236016   12903935.808861   15635071.697278 -22914.160607   5633.214501   8740.206981  922015.1
 15044280.000    3372815.746064   13767717.159717   17133874.904420 -24843.483387   1521.267130   3673.524105  922015.1
 15044520.000   -2640081.443763   13625399.537831   17376986.056888 -24956.627750  -2699.734043  -1659.744703  922015.1
 15044760.000   -8460150.629758   12487711.699941   16347024.090187 -23246.499437  -6722.870552  -6870.483208  922015.1
 15045000.000  -13662169.450888   10437752.271660   14119453.592554 -19837.585980 -10255.542694 -11578.678673  922015.1
 15045240.000  -17865798.026900    7625051.983805   10857165.824880 -14977.343542 -13040.006895 -15440.062975  922015.1
 15045480.000  -20763300.160047    4254927.976682    6798896.261060  -9019.962799 -14872.056975 -18170.788679  922015.1
 15045720.000  -22142399.905794     573666.961708    2242031.890318  -2401.986527 -15616.777900 -19569.274340  922015.1
 15045960.000  -21902284.322950   -3149538.830954   -2479249.305729   4390.164615 -15219.528909 -19532.539922  922015.1
 15046200.000  -20061201.373181   -6642546.588018   -7018799.901315  10857.186873 -13710.539507 -18064.539918  922015.1
 15046440.000  -16754891.255659   -9650450.893323  -11044283.449851  16525.559913 -11202.161814 -15275.479944  922015.1
 15046680.000  -12226054.720466  -11954284.659138  -14261679.996436  20982.964224  -7879.482927 -11372.214320  922015.1
 15046920.000   -6805980.918036  -13386794.539206  -16436581.422498  23907.723005  -3985.530275  -6641.332200  922015.1
 15047160.000    -890082.869211  -13844195.695814  -17410784.543270  25089.974210    197.060544  -1427.393669  922015.1
 15047400.000    5090654.759767  -13293302.633916  -17113316.817113  24444.701938   4365.964664   3891.478979  922015.1
 15047640.000   10700440.037701  -11773802.912281  -15565367.331309  22017.020019   8219.707888   8929.808692  922015.1
 15047880.000   15529713.560873   -9395576.865923  -12878930.830647  17979.431713  11478.154657  13320.601410  922015.1
 15048120.000   19224716.875702   -6331189.190214   -9249271.679002  12622.030665  13902.315427  16741.262618  922015.1
 15048360.000   21513618.077762   -2803801.076422   -4941299.246217   6333.686572  15312.249432  18937.741029  922015.1
 15048600.000   22227190.036918     928836.384144    -270567.260807   -424.620520  15601.822633  19745.081927  922015.1
 15048840.000   21312055.255029    4593384.174805    4419991.183989  -7154.753703  14748.166910  19101.719758  922015.1
 15049080.000   18835029.634710    7921290.142995    8785688.749674 -13359.707939  12813.898400  17054.789078  922015.1
 15049320.000   14978170.222967   10668898.235962   12505947.380366 -18582.527179   9942.450553  13756.636169  922015.1
 15049560.000   10024831.643189   12635533.632828   15308148.629959 -22441.165973   6346.073404   9451.860562  922015.1
 15049800.000    4338240.896470   13678052.236979   16987568.987269 -24655.993127   2288.773298   4457.813785  922015.1
 15050040.000   -1665478.384444   13720931.145125   17421943.929655 -25068.124418  -1933.346126   -859.929036  922015.1
 15050280.000   -7547597.483433   12761438.593716   16579935.035591 -23648.910090  -6013.384285  -6113.653451  922015.1
 15050520.000  -12878362.305355   10869694.796871   14523257.284369 -20501.508320  -9654.621348 -10920.114133  922015.1
 15050760.000  -17268063.730557    8183701.909908   11402327.692798 -15854.568418 -12591.537241 -14927.895110  922015.1
 15051000.000  -20395433.284752    4899488.324406    7445515.261955 -10046.531253 -14609.044379 -17842.740458  922015.1
 15051240.000  -22031370.613517    1257006.058113    2942711.935207  -3502.529178 -15558.629775 -19449.595435  922015.1
 15051480.000  -22056189.717413   -2477405.173813   -1775887.729950   3296.548588 -15370.447719 -19629.987671  922015.1
 15051720.000  -20468669.852307   -6030735.728888   -6364298.755884   9850.765046 -14059.156645 -18371.693762  922015.1
 15051960.000  -17385989.209848   -9143580.688881  -10486520.160687  15679.789355 -11722.637436 -15769.461564  922015.1
 15052200.000  -13034572.430135  -11589237.362502  -13841364.632496  20359.203373  -8533.608436 -12016.562224  922015.1
 15052440.000   -7732882.681106  -13190080.348819  -16184326.607501  23550.894722  -4725.621560  -7388.926411  922015.1
 15052680.000   -1867824.264242  -13830093.244669  -17344961.803476  25025.716619   -575.381496  -2223.942927  922015.1
 15052920.000    4133296.099344  -13462879.278703  -17238765.790170  24677.809072   3617.060769   3103.817312  922015.1
 15053160.000    9833256.875585  -12114819.900466  -15873045.021444  22530.902641   7548.647980   8208.138359  922015.1
 15053400.000   14816088.512106   -9883330.067876  -13346553.063470  18737.486192  10933.969210  12717.644015  922015.1
 15053640.000   18717003.050932   -6930197.838955   -9842798.533290  13569.460078  13525.129939  16301.552621  922015.1
 15053880.000   21249224.239825   -3470349.598357   -5617343.735073   7401.454164  15130.163576  18694.156590  922015.1
 15054120.000   22225696.545886     243531.448233    -979531.739107    684.859583  15628.593576  19716.077868  922015.1
 15054360.000   21573644.552958    3939536.804579    3730203.924638  -6085.463566  14981.923476  19289.537442  922015.1
 15054600.000   19340475.701867    7346806.177721    8165757.046356 -12409.438162  13237.408657  17445.462406  922015.1
 15054840.000   15690289.111784   10215817.291443   12001342.371048 -17821.085118  10524.357688  14321.042507  922015.1
 15055080.000   10891307.088753   12336906.998095   14955775.532573 -21924.090311   7043.313226  10148.154329  922015.1
 15055320.000    5295581.326064   13555560.624082   16813085.950382 -24420.409188   3050.331867   5234.831192  922015.1
 15055560.000    -687261.067164   13783402.662371   17437993.786415 -25130.734158  -1162.950177    -58.869920  922015.1
 15055800.000   -6619940.328683   13004253.809722   16785296.080968 -24005.117963  -5290.086849  -5346.755481  922015.1
 15056040.000  -12069066.452161   11275112.048204   14902911.423474 -21125.606220  -9031.224181 -10243.533921  922015.1
 15056280.000  -16636311.992835    8722095.111109   11928465.291414 -16700.929896 -12113.576668 -14391.285162  922015.1
 15056520.000  -19987437.828296    5531525.723776    8079581.568575 -11053.360397 -14311.443025 -17485.507064  922015.1
 15056760.000  -21876980.014857    1936492.672722    3638207.767516  -4596.042426 -15463.262083 -19298.084811  922015.1
 15057000.000  -22166635.401222   -1800147.478531   -1069985.312756   2196.708898 -15484.253094 -19695.290665  922015.1
 15057240.000  -20835719.284229   -5405188.636069   -5699745.981170   8825.424922 -14373.560263 -18648.777618  922015.1
 15057480.000  -17982588.122189   -8615357.634296   -9911942.115032  14803.889169 -12214.237934 -16237.468937  922015.1
 15057720.000  -13816962.903327  -11196759.564112  -13398677.082727  19696.226158  -9166.260361 -12640.850396  922015.1
 15057960.000   -8643885.375102  -12961829.858944  -15905739.783029  23148.558612  -5453.184202  -8123.777729  922015.1
 15058200.000   -2841021.474133  -13782612.847192  -17250720.164654  24912.879425  -1345.074429  -3015.946077  922015.1
 15058440.000    3168782.748071  -13599619.712472  -17335743.648891  24862.621288   2860.891055   2312.003413  922015.1
 15058680.000    8947734.189388  -12425903.436120  -16154258.704547  23000.407620   6860.834783   7474.059160  922015.1
 15058920.000   14074235.453969  -10346208.508986  -13791591.706482  19458.020641  10364.558506  12094.895142  922015.1
 15059160.000   18173182.258632   -7511247.232447  -10419259.345231  14489.178162  13115.908619  15835.920442  922015.1
 15059400.000   20943468.243073   -4127207.494245   -6283105.686474   8453.427266  14911.626297  18420.295152  922015.1
 15059640.000   22180630.731158    -441089.279734   -1685789.500272   1791.870643  15617.274092  19654.637214  922015.1
 15059880.000   21792698.077288    3277330.798938    3035334.502538  -5005.133807  15178.893981  19445.309890  922015.1
 15060120.000   19807567.878732    6755559.888651    7533337.766486 -11435.546249  13628.083104  17806.846646  922015.1
 15060360.000   16371072.989431    9738814.550906   11477782.723931 -17025.158312  11079.787937  14861.165751  922015.1
 15060600.000   11735788.783372   12008985.177414   14579412.105671 -21364.225573   7722.550405  10827.072842  922015.1
 15060840.000    6241849.500852   13400587.364215   16611378.578162 -24137.128368   3803.496773   6002.408237  922015.1
 15061080.000     291581.423724   13812595.670189   17425573.609848 -25144.157546   -390.777948    741.302532  922015.1
 15061320.000   -5680015.902726   13215423.935364   16963001.235368 -24314.009780  -4555.023291  -4572.220377  922015.1
 15061560.000  -11236701.316510   11652854.988447   15257758.124869 -21707.648555  -8386.669002  -9550.913968  922015.1
 15061800.000  -15972399.758789    9238859.525994   12434553.568758 -17514.081728 -11606.793628 -13831.360593  922015.1
 15062040.000  -19540612.222458    6149535.085187    8699878.458106 -12038.138159 -13979.710802 -17099.586559  922015.1
 15062280.000  -21679966.225875    2610537.900301    4327250.049740  -5680.185513 -15330.893570 -19114.681465  922015.1
 15062520.000  -22233802.994137   -1119373.012188    -362738.966365   1092.946581 -15560.864953 -19727.906164  922015.1
 15062760.000  -21162005.072112   -4767448.937572   -5026139.294741   7783.150190 -14653.328803 -18894.690347  922015.1
 15063000.000  -18543929.940638   -8067209.958494   -9321255.681809  13899.381231 -12676.418595 -16678.218771  922015.1
 15063240.000  -14572139.678476  -10778124.158424  -12934003.375067  18995.239503  -9776.672143 -13243.694420  922015.1
 15063480.000   -9537656.340071  -12703097.444406  -15600872.291968  22701.547926  -6167.153000  -8844.485725  922015.1
 15063720.000   -3808196.208747  -13702525.493816  -17127781.477097  24751.867650  -2110.760298  -3802.084348  922015.1
 15063960.000    2198655.304157  -13703970.013804  -17403653.930477  24999.185833   2098.936600   1517.411621  922015.1
 15064200.000    8045334.572333  -12707131.758655  -16408106.734901  23424.892515   6157.773748   6728.600652  922015.1
 15064440.000   13305441.272985  -10783916.946291  -14212964.894304  20140.217234   9771.641428  11452.894307  922015.1
 15064680.000   17594290.262496   -8073580.816541  -10977472.602354  15379.849883  12676.695142  15344.693933  922015.1
